iso3c,year,NEER_EA19,RGDP_EA19,RHICP_EA19,RULC_EA19,RXPI_EA19,NEER_EU27,RGDP_EU27,RHICP_EU27,RULC_EU27,RXPI_EU27,NEER_IC37,RGDP_IC37,RHICP_IC37,RULC_IC37,RXPI_IC37,NEER_Gr42,RGDP_Gr42,RHICP_Gr42,loans,banking_leverage,current_account_avg3y,direct_investment_stocks,current_account,export_oecd_5ychange,lending_borrowing,direct_investment_flows,trade_balance_energy,REER_42tp_change1y,REER_42tp_change3y,REER_euro_change3y,export_shares_change5y,export_shares_change1y,export_shares_vol_change1y,finance_liabs_ch1y,finance_liabs_mio,debt_gov,house_prices_real_ch1y,house_prices_nom_ch3y,int_inv_pos,int_inv_pos_adj,poverty_risk_perc,poverty_risk_ch3y,povery_risk_post_transfer_perc,povery_risk_post_transfer_perc_ch3y,deprived_perc,deprived_perc_ch3y,low_work_perc,low_work_perc_ch3y,ulc_ch3y,ulc_ch1y,ulc_perf_eu_ch10y,activity_rate_perc,activity_rate_perc_ch3y,unemp_long_perc,unemp_long_perc_ch3y,unemp_youth_perc,unemp_youth_ch3y,neet_youth_perc,neet_youth_perc_ch3y,gdp_real_ch1y,cap_formation,tot_ch5y,construction,employment_ch1y,productitivy_labor,credit_priv_flow,debt_priv,debt_households,rd_exp,unemp_avg3y,unemp_rate,finance_debt_to_equity,debt_external,ulc_ch10y,debt_priv_perc,credit_flow_priv,EurozoneEntry,EUEntry,gini_post,gini_post_se,gini_pre,gini_pre_se,gini_abs_red,gini_abs_red_se,gini_rel_red,gini_red_red_se,gov_balance,gov_debt_gdp,MIP_status,SGP_compliance,SGP_edp,fdi_net_inflow_GDP,fdi_net_outflow_GDP,tax_rev_total_GDP,tax_rev_trade_TAX,tax_rev_inc_profits_TAX,trade_total_GDP,trade_exp_GDP,trade_imp_GDP,RD_expend_GDP,RD_scientists,wgi_accountability,wgi_regul_quality,wgi_rule_of_law,wgi_pol_stability,wgi_gov_effectvn,wgi_control_corrupt,empl_ind,empl_agr,empl_serv,empl_self,unemp_youth_neet,VA_industry_gdp,VA_manufct_gdp,current_account_GDP_WB,population,res_rents,gdp_real_lcu,gdp_real_lcu_growth,gdp_real_pc_lcu,gdp_real_pc_lcu_growth,gdp_real_usd,gdp_real_pc_usd,gdp_nom_lcu,gdp_nom_pc_lcu,gdp_nom_usd,gdp_nom_pc_usd,gdp_real_ppp,gdp_real_pc_ppp,gdp_nom_ppp,gdp_nom_pc_ppp,unemp_rate_wb,labor_force_total,cpi_wb,cpi_change_wb,interest_real,cap_form_gf_perc_gdp,cap_form_gf_real_lcu,cap_form_gf_real_usd,AIS_mean,AIS_mean_MIP,AIS_mean_SGP,AIS_mean_Integrated,AIS_mean_SGP_MIP,country_group_jee
BEL,2000,100.167419011168,100.029413220875,99.2321806844268,99.5658398283597,95.2850737125096,99.6001647359771,100.77871237861,99.6417174352579,100.07567087627,95.858198896983,90.8075096073336,92.9925074019353,91.6614975448413,91.7781591020304,90.9284568206054,89.772711993394,95.2118984155093,92.7544936319297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1993,26.5,1.1,48.6,1.5,22.1,1.9,45.5,2.4,-0.1,109.6,,,,37.5685906251901,36.5622576937659,27.2747413568488,0,36.8304201378835,142.230135067034,72.5473951580567,69.6827399089776,1.92236,2970.19422,1.366504,1.204084,1.340115,1.130377,1.734676,1.496779,25.8099994659424,1.9099999666214,72.2799987792969,16.0400009155273,,24.9438325836543,17.5359744500664,,10251250,0.0246848561888604,329614200000,3.71667938420875,32153.5617607609,3.46545257130404,405832614001.301,39588.5978784345,256376400000,25009.2817949031,236204532891.1,23041.5347290428,441042627473.3,43023.3022776051,284950368057.724,27796.6460731837,6.59000015258789,4411179,81.4218043493863,2.54451776190906,,22.5070638327085,72480800000,91171540750.9718,,,,,,Core
DEU,2000,100.418948890716,110.996414356007,106.335076209102,117.778627077739,107.898407715894,99.5711830201478,112.295518311729,107.150189712703,118.037085759007,108.824384219002,89.2435004471681,100.890259630379,96.4742073287556,104.031929046905,101.339358146219,87.4487674942531,104.856168261968,98.4153969319761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1993,26.2,0.6,48.2,0.8,22,1,45.6,1.3,-1.6,59.3,,,,12.7631930755001,5.05222621842603,11.7050007349141,0,17.108973373774,61.5260610026125,30.8477115722895,30.678349430323,2.4014,3167.95093,1.314802,1.514805,1.637887,1.412949,1.885063,1.861064,33.5299987792969,2.64000010490417,63.8300018310547,10.8699998855591,,27.712378324301,20.5459700629181,-1.74479822889934,82211508,0.0963785979570961,2555609010000,2.91250296366708,31085.7819321353,2.77322125091402,3118648486219.2,37934.4517828233,2.10909e+12,25654.4375758197,1943145384190.16,23635.9292203977,3523990773147.01,42864.9328892862,2237046842334.7,27210.8722581114,7.92000007629395,40251178,85.6988090597341,1.44026818676794,,23.1143289285901,559307800000,680690958306.258,,,,,,Core
EST,2000,99.1152703762212,70.4617636949981,81.6403128916973,68.3672492778016,77.7720387039558,97.020606208789,69.7024966670629,80.3650424205899,67.5708594423121,77.2579848926987,91.9414471446509,67.3405011659537,77.0747284069357,64.8466842458121,75.9535561089608,87.572155365755,73.1284941010128,81.3775709720592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,35.1,0.9,49,1.1,13.9,1.4,28.4,1.8,-0.1,5.1,,,,7.30960979237904,1.62150169093863,19.6602658932187,0.105130948504442,22.1458808205796,126.32921527551,61.546328393239,64.7828868822711,0.60009,1905.49434,0.9880024,1.291119,0.65367,0.9005917,0.7378457,0.8393674,34.9900016784668,6.3600001335144,58.6500015258789,8.30000019073486,,24.8499702416302,15.4468270198878,-5.25124130532298,1396985,2.2984692529869,12594642000,10.1065182988335,9015.58857110134,9.57521120544847,14057073774.981,10062.4371592973,6179774000,4423.65093397567,5694069842.43988,4075.97063851071,24829441023.2727,17773.5917159259,13184474180.5272,9437.80654804971,13.3599996566772,679299,66.4507525242903,4.0184895250876,,26.6520911606153,2404174000,2866289396.82178,,,,,,Catchup
IRL,2000,100.184967915357,102.350925234335,97.7785241099553,96.1178857582828,106.139797791488,99.3980933157427,102.892814699052,97.9410729767442,96.5066260321895,106.526203881036,84.7834836434065,88.5734384693336,83.8274379259432,82.0931691813501,96.0108395689028,84.1062260802087,89.9558264099807,84.4041029928035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1993,31.8,1.3,49,1.5,17.2,2,35.1,2.5,4.9,36.4,,,,25.8173984796384,4.63552446165987,26.3778725085175,0,40.6778768001196,175.140015398171,94.4895147601456,80.6505006380259,1.08497,2251.06216,1.408249,1.848545,1.567611,1.585571,1.665905,1.432767,28.4599990844727,7.94999980926514,63.5900001525879,19.1100006103516,,31.4883749138371,23.1328309995827,,3805174,0.0851332078315596,143360952000,9.44575065685909,37675.2684634132,7.99647330867532,167812388307.177,44101.1076779082,108380401000,28482.3771527925,99852958356.3663,26241.3646146973,181954406162.128,47817.630984057,114865963003.08,30186.7833121639,4.32000017166138,1868665,78.3595720622771,5.59071729957807,,23.7672159932311,30322527000,37641915856.1117,,,,,,Finance
GRC,2000,101.315090720353,91.3647228357886,88.6573334346073,84.1314159862671,87.5127383521212,98.6291832455382,94.6053724620316,90.7390686135268,86.3750942548454,90.6090503381802,87.0371648890308,88.6824681660917,85.2095421938808,79.7807167270815,86.9731807141145,84.4836596686699,93.7791079367997,88.3193767846049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,1993,33.6,1,48.2,1.2,14.6,1.6,30.3,2,-4.1,104.9,,,,-0.00629772312613624,0.774947789605089,22.4705218385946,0.0172798119956455,21.8796979488863,58.4156773402129,23.7183809477501,34.6972963924628,,,1.013062,0.7773918,0.8837191,0.8087341,0.6252663,0.6592863,22.6000003814697,17.3999996185303,60,41.9500007629395,,18.7476026086337,9.49262695869618,-7.54411091626499,10805808,0.0701802284113904,182177640000,3.91977070727938,16859.2334788847,3.49556355073004,251509981372.056,23275.4442214831,141247276000,13071.4219612268,130133845586.88,12042.9537140472,317928134134.339,29421.9677172071,210979945689.354,19524.6802172826,11.25,4897352,72.2012934085379,3.15118062995734,,24.6412164437069,39195226000,53783633053.0035,,,,,,Periphery
ESP,2000,100.145331244367,89.3539146343556,92.4279213056071,91.5354693024676,90.1456520386899,99.5863065153156,90.0865023876686,92.8405244893938,92.0378316403538,90.7421403598284,89.9683916640861,83.7823445861006,85.9212108292518,84.9061374148081,86.615424422659,88.8433446638916,85.9968195728051,87.0763031146288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1993,30.6,0.7,45.1,1,14.5,1.2,32.2,1.6,-1.2,57.8,,,,6.78694390221214,9.89971212197101,,,,60.0823337464942,28.5633579326111,31.5189758138831,0.88495,1878.01989,1.27702,1.291325,1.434407,0.4622613,1.762162,1.374994,30.8299999237061,6.69000005722046,62.4900016784668,20.0799999237061,,27.9692398406424,16.2325905184989,-4.34397062542042,40567864,0.0499501460343872,8.75272e+11,5.24599468041613,21575.5012391089,4.7764514150568,1152484609387.48,28408.8067685172,6.47851e+11,15969.5615228842,596877648793.072,14713.0657111519,1410042199157.1,34757.615021513,876008215818.019,21593.6489980843,13.789999961853,18277071,75.9255998200053,3.43351675547435,,25.9408413354305,2.00287e+11,287067873094.142,,,,,,Periphery
FRA,2000,100.16648910282,101.369222215718,102.473382051566,98.3735058393786,104.782592185057,99.3939048647695,102.338160543483,102.962503235703,99.0068822619656,105.500564060228,89.4705829741201,93.2733142993776,93.5503962669851,89.5036863160788,98.9420498253195,88.2408056899783,96.1638031148404,94.9187926837939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1993,27.9,0.6,47.8,0.9,19.9,1.1,41.6,1.4,-1.3,58.9,,,,3.03829068496787,12.7433522905749,23.3918915720097,0.00300185957300917,25.3015683926306,55.8612457180345,28.5949742490286,27.2662714690058,2.09346,2915.69466,1.182987,0.9601255,1.459405,0.787016,1.71177,1.368257,26.2700004577637,4.1399998664856,69.5800018310547,11.4099998474121,,21.293939814079,14.4775579354586,1.18371760689372,60912500,0.0704296682128134,1844502744000,3.92366922704063,30281.1860291402,3.21429773451354,2333523930837.68,38309.4427389727,1.478585e+12,24273.9175046173,1362248940482.77,22364.0293943406,2420192654831.56,39732.2824515749,1589936180393.89,26101.9688962674,10.2200002670288,27360311,84.3891323092084,1.6759598872093,,21.5143532498977,409276912000,518742819115.771,,,,,,Periphery
ITA,2000,100.152010403219,94.9280781093698,98.0993739961481,88.1905285662093,93.3500961689246,98.9212514635337,96.7260253705741,99.117107136002,89.3453077890706,94.7737461991784,88.6947823103646,88.8825041141902,90.822401105746,81.2196361010299,89.7051534774402,87.0932705052822,92.0867344913939,92.4786421089662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1993,33.4,1,47.9,1.1,14.5,1.5,30.3,1.9,-2.4,109,,,,1.1516557383088,0.567570354338187,23.8097405190071,0,35.2673428554105,50.4055898251238,25.6277321000853,24.7778577250385,1.00546,1166.12207,1.040719,0.8340189,0.8606026,0.9180713,0.7656862,0.7291573,31.7900009155273,5.23000001907349,62.9799995422363,28.7299995422363,,24.3093084252286,17.5732447081299,-0.271608058145265,56942108,0.0975259362260263,1.660304e+12,3.78695514323979,29157.7543985551,3.73994653301939,2068664016522.73,36329.2489368805,1241512900000,21803.0723414736,1143829832319.88,20087.5919858794,2451581706371.57,43053.93306429,1542230975725.8,27084.1918203274,10.8400001525879,23280458,80.7107504637521,2.53768532095005,5.13824588590486,20.7308035220576,340906700000,430351603148.552,,,,,,Periphery
CYP,2000,102.057585233621,94.1777054333067,100.102394622977,90.5053577656495,93.5749597883649,100.751157120405,95.5311363316639,100.735080699612,91.4371087006491,94.565608924447,88.4209249964661,86.1295820401522,90.2507502762036,82.5774149651356,88.216940951302,86.5828040483198,90.2184128260541,92.9650927731789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,29.8,2.2,47.4,4,,,,,-2.2,55.7,,,,8.56086119538577,1.72335918685332,35.5331681664013,3.59465317919075,29.4707369942197,137.494942180642,69.9628437276103,67.5320984530317,0.2269,434.37809,1.057137,1.137256,1.039934,0.5154701,1.130084,1.121261,23.7700004577637,5.40999984741211,70.8300018310547,24.2399997711182,,17.6860345478675,8.14938695973122,-4.88747622683645,943290,0.0191904922991669,13970564000,5.96531031488554,20129.8443999695,4.84415627343795,18521230279.7295,26686.7896553853,10594981000,15266.0372927122,9985844486.33365,14388.3480609917,22912467069.7877,32883.1749117926,14781142813.0357,21296.5768367344,4.96999979019165,445199,77.5117436425284,4.14165764702056,,20.0839246431872,2840060000,3765158886.79109,,,,,,Periphery
LVA,2000,127.867155614763,86.5228005736056,94.7391530396152,86.02106697714,76.4323763191071,126.088559992147,86.3012971971667,93.9712941967514,85.7006969906574,76.6084526003393,118.248654813102,82.0768064054909,88.5628946724225,81.6213470517275,74.2003934180903,112.671778124717,89.2361641597396,93.6747336597345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,32.8,1.4,45.5,2.3,12.7,2.7,27.9,3.5,-2.7,12.1,,,,4.07817975141114,0.0871249828682715,20.7400776305666,1.088507649697,11.1709616663385,81.6347060132014,36.8292876336367,44.8054183795647,0.43598,1599.72217,0.7422881,0.7483771,0.1973373,0.4161927,0.3294605,-0.0722135,26.7600002288818,14.9300003051758,58.3199996948242,14.8599996566772,,23.6485464139124,13.6237016789292,-3.65703439970301,2367550,2.59520843711116,14208379000,5.67197491547509,6001.30050051741,6.69550967873739,16489794024.1358,6964.91901929665,6860206000,2897.59709404236,7949253765.93279,3357.58643573855,30454528045.5026,12863.3093474278,19019251562.2487,8033.30513072533,14.210000038147,1090054,59.1728345741562,2.65425477796052,,25.0099632576631,3095737000,3508936321.4173,,,,,,Catchup
LTU,2000,92.2567014441149,83.5919978743235,86.3440916099827,88.3900576398338,81.6626104827791,91.7894978231431,84.3749305739379,86.7191636434902,88.7711470988125,82.754447884687,84.7314043584076,80.4617809011221,82.2782231344549,83.8997285866524,80.4795792222827,79.6241915467272,89.302292209472,88.4388887006761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,32,1.1,47.6,1.7,15.6,2,32.8,2.6,-3.2,23.5,,,,3.2996083516447,0.0442307912681271,20.3003732776969,0.896421762378828,24.0531646644162,83.3785893281735,38.593931417507,44.7846579106665,0.5848,2220.83311,0.8554399,0.7643174,0.2920864,0.4245492,0.1445975,0.3574329,26.7800006866455,19.2399997711182,53.9799995422363,19.6800003051758,,26.3355586590045,16.7819624738998,-5.85605697888784,3499536,0.97542936358703,20260235000,3.69552542107776,5789.40608126334,4.42747584792048,24267509229.8628,6934.49338136907,13351454000,3815.20693029019,11524776866.6379,3293.22997867086,48456966648.5672,13846.6832884609,29569558409.5746,8449.56543083844,15.9300003051758,1682305,74.4044778412456,0.981615478857527,,19.1491128981158,3219768000,3899508603.60363,,,,,,Catchup
LUX,2000,100.163500079717,89.5144215111923,93.9258924641042,84.3975071459167,86.436725149989,99.6399426509192,90.0986377092334,94.2434210631519,84.7606246728197,86.9274872050061,93.818279935232,85.8554138433024,89.4330599548306,80.7162842804266,84.39553675202,92.9874691454294,87.3195306254963,90.1677428863005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1993,26.1,0.9,42.9,1.1,16.8,1.4,39.2,1.8,5.5,7.5,,,,,,25.3694687894873,0,28.3384448676658,271.950966356649,148.484907700666,123.466058655983,1.57673,3773.4205,1.510187,1.917899,1.845376,1.606135,1.973986,2.04844,20.7900009155273,2.44000005722046,76.7600021362305,8.22999954223633,,16.6122986024908,9.62949283948612,11.7795429933842,436300,0.0189788256737786,34628820000,8.23980205975829,79369.2871877149,6.7947027083989,40777874684.7011,93462.9261625054,23079419000,52898.0495072198,21263514833.2412,48735.995492187,41841615202.5897,95901.0204047436,24155877362.924,55365.293061939,2.34999990463257,188742,80.0532095732096,3.15076707022592,,20.2204786870935,5709235000,6968201040.51025,,,,,,Finance
MLT,2000,106.448734632675,98.1428388872985,102.013790479654,100.158197145768,92.9502073663676,105.770621345295,98.7311752377997,102.323007519048,100.581134080569,93.2583593340949,92.1996234760064,85.3080362417154,88.6993255612306,85.5592917250878,83.303829794752,91.5228398615949,88.7071010825284,90.2617198835642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,28.3,2.5,43.5,4.2,,,,,-5.5,60.7,,,,18.2622554042989,4.0084391014766,48.5852718385086,3.43749667808814,24.3574270862492,248.625754772843,120.249130476592,128.376624296251,,,1.191571,1.14995,1.390722,1.586911,1.10484,0.9574695,32.75,2.03999996185303,65.2099990844727,12.210000038147,,26.938485922436,19.307548554104,-11.8054635851905,390087,0,6043573663.54068,6.77019391099778,15492.8866215503,6.08345885824623,7110351988.86324,18227.6056081419,4153347577.25673,10647.2340202486,4069515556.78692,10432.328062168,10691257164.5117,27407.3659581367,7163358067.17188,18363.4883171494,6.32000017166138,156006,78.8368213537536,2.36959287531812,5.60936476658879,22.7031974084651,1154281395.45142,1407939801.02873,,,,,,Finance
NLD,2000,100.191167093376,95.9488082896069,98.4878915977579,97.0135252868864,98.4858970309014,99.5927978745682,96.8628285878119,99.0035900050375,97.680842253779,99.1879242706072,91.5220906355525,90.3532015689185,91.8357614239975,90.6537654931902,94.8484010430141,90.4511471725528,92.4447388642451,92.9214000866586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1993,24.9,0.8,45.3,1.3,20.4,1.5,45,2,1.2,52.1,,,,15.1544784651336,17.8928069623436,20.9379500759944,0.0849113664914158,25.151793607221,125.521949881307,66.0332693962704,59.4886804850367,1.7898,2649.3471,1.543961,2.098008,1.774045,1.760102,2.070121,2.206632,21.5799999237061,3.27999997138977,75.1399993896484,11.210000038147,,21.740371277436,13.3531117880918,1.74269514876637,15925513,0.454534734449529,580703086000,4.1956424978691,36463.6973389805,3.45353825605781,739504613038.126,46435.2145540383,4.52007e+11,28382.570784376,416442786069.652,26149.41107829,755222916811.528,47422.2034047837,507780035791.198,31884.6894157317,2.73000001907349,8159405,81.9474646746795,2.36052233801956,1.32594463542776,22.5341642939158,124865201000,166197220532.656,,,,,,Finance
AUT,2000,100.312956224924,100.097488779253,101.728562708087,102.346899210204,96.8625217221111,99.7569957445965,102.979962413061,103.832928373617,104.616796026259,98.5249216740431,93.8136549199108,97.6331014242206,98.1730051999638,98.4512339250563,95.435737341395,92.1034144860584,100.581651827882,99.7462472069796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1995,26.5,1,43.8,1.3,17.3,1.6,39.5,2.1,-2.4,66.1,,,,4.31962550948828,2.79954053828331,26.225079875854,-0.00535023852703572,27.7127145280781,85.3604956179232,43.3462739519887,42.0142216659345,1.88602,,1.317559,1.534618,1.842372,0.8238267,1.929282,1.809211,30.0300006866455,6.05000019073486,63.9300003051758,13.5100002288818,,28.2848020340956,18.2149670740326,,8011566,0.155432009799727,280476580000,3.37572214708479,35008.9582985399,3.12743665014771,336495472200.435,42001.210774577,213606480000,26662.2630332197,196799778883.361,24564.4582948404,371762921903.941,46403.2776992589,235450130397.497,29388.7774746532,4.69000005722046,3898783,82.6019086974074,2.34486285357277,,25.6116808815912,71478470000,86221340164.2924,,,,,,Core
PRT,2000,100.113085824509,93.4940987749014,96.9440773167575,99.4478135847927,99.1916699114931,99.5956931267068,93.9415115954883,97.1470292833319,99.7991812220923,99.5292919738738,92.6571078335158,88.2831022919374,90.9358182783055,93.527624505344,95.3085638855283,92.0415718569706,89.8965779928805,91.7303674716586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1993,33.6,1.4,52.4,2.4,18.8,2.8,35.9,3.7,-3.2,54.2,,,,6.16392349483924,7.42159688762768,20.878403516053,0.000584172165986282,24.5085750852687,67.4529979863247,28.2046205938904,39.2483773924343,0.72127,1625.53423,1.357868,0.9643233,1.225493,1.397726,1.023967,1.190105,34.439998626709,12.6800003051758,52.8800010681152,26.0799999237061,,24.4615743968679,15.0493373233829,-10.8502699253055,10289898,0.149475193705307,174309785000,3.81617806346979,16939.8943507506,3.08905404795144,221207086651.451,21497.500427259,128414445000,12479.6616059751,118310710337.203,11497.7534604525,312639390709.657,30383.137977622,194323553178.739,18884.886242676,3.80999994277954,5252469,78.5323684294627,2.85303039287156,,28.0030505913879,43605292000,57459634931.6583,,,,,,Periphery
SVN,2000,116.539867755036,93.8728921770707,93.5859125497915,90.8364781795704,94.8785250465271,115.937935388687,97.0615972409286,95.6828787653317,92.8605087822047,97.7168232896269,110.448489649658,94.2434632273785,92.7943494496958,89.6193380527716,96.0149846041155,106.997115928223,99.287190876482,95.993519632639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,23.5,0.8,38.4,1.1,14.9,1.4,38.8,1.8,-3.6,25.9,,,,0.66930750249216,0.32183932189056,20.0958387687726,,,103.947770560229,50.1351765505999,53.8125940096287,1.3563,2181.39705,1.107542,0.6924266,1.035779,0.8859531,0.7519338,0.8847986,37.6500015258789,9.60000038146973,52.75,16.0599994659424,,30.4678715811631,21.6600200221481,-2.698423104672,1988925,0.166249142406361,29113180000,3.67237154968245,14637.6459645286,3.36587756689673,36841188520.1554,18523.1662934276,18853122000,9479.05124627625,20289627636.6767,10201.3035366727,52271074076.4359,26281.0684547863,35818671641.8194,18009.060996176,6.92000007629395,961234,66.5351167615768,8.91174418658764,,27.4153108434773,7792438000,9689951853.82011,,,,,,Catchup
SVK,2000,70.5501492748467,62.9484961500412,57.4508857774656,63.7294168728897,67.2442334933014,71.7226234859459,66.3526803518425,60.1648893710531,66.7498711359481,69.5533833793001,68.5208383501868,64.1931553438035,58.1218716346756,64.3264619918505,68.2088992112951,67.3008772822194,65.9216131203505,59.0654675421174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,25.1,1.2,43.2,1.5,18.1,1.9,41.9,2.4,-12.6,50.5,,,,7.48413662230409,0.521587952822828,18.5017738031381,3.65540457552218,16.1359137801239,108.788415121954,53.205468406987,55.582946714967,0.63927,1843.78792,0.8486815,0.5668238,0.342357,0.6618505,0.6055269,0.2258145,37.25,6.94000005722046,55.810001373291,7.90999984741211,,29.4168544604008,19.9794087798747,-2.38004619353533,5388720,0.40910308079029,43280794000,1.16652824699739,8031.73926275628,1.30357668451187,55615077762.2684,10320.6471596721,31661067000,5875.43368369483,29169953012.7142,5413.15062068807,84390279640.2686,15660.5426966457,61331794601.5892,11381.5144601295,19.0599994659424,2585035,65.3990786628971,12.0357805974299,,26.1099286388548,10297863000,13504798953.3193,,,,,,Catchup
FIN,2000,100.151016672272,104.205589539238,103.898689563207,99.0537729587828,114.172265866875,98.5578419461893,104.063520100151,103.211670321102,98.6898868102057,114.239628940813,89.0877047109132,95.7264675645803,94.341511265285,89.768582658389,108.077385307503,85.8328151661365,103.754003763342,99.0257850313319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1995,25,0.6,47.1,0.9,22.1,1.1,46.9,1.4,6.9,42.5,,,,10.7409341015648,22.4986093822408,24.2403365532607,-0.0143934078192188,25.296414242277,74.8948271060231,42.0310461588074,32.8637809472157,3.24569,,1.593033,1.849333,1.984539,1.721373,2.118074,2.443092,27.9500007629395,6.21000003814697,65.8399963378906,13.5299997329712,,31.5899796250421,24.1501883584234,8.37433773698131,5176209,0.428794459952561,1.76742e+11,5.7733624584817,34145.0663989804,5.55399785284234,209135417846.354,40403.202004856,1.36442e+11,26359.4456869883,125706651925.557,24285.4668205162,206009644159.166,39799.3288445591,138703561571.422,26796.3603423706,11.1300001144409,2586118,86.0844924575984,,,23.0574163380777,4.1455e+10,50017776625.0145,,,,,,Core
BGR,2000,100.354976130663,71.0853754727559,69.4563958506791,70.8879280685035,61.693734761745,98.0571653124545,72.6145772205776,70.1279875571993,71.8515600080917,62.6187202991088,83.3627967210441,69.6981548864085,67.8344211995284,67.234268818789,61.3493870945225,81.3499460892965,73.6275051677289,70.4453198448073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,31.9,1.3,43.2,2.3,11.3,2.6,26.2,3.5,-0.5,70.7,,,,7.56089691165576,0.0247921373115265,17.0388928606591,,,77.7457069237525,36.2188580437982,41.5268488799543,0.49866,1185.17766,0.4604987,0.1969915,-0.1210048,0.3799554,0.0029948,-0.1333264,32.8300018310547,13.1999998092651,53.9700012207031,16.3600006103516,,22.867184601932,,-5.31250591087468,8170172,0.654792082992066,52885308000,4.78204352345534,6472.9736411914,5.30083838170445,32555406323.5435,3984.66596829829,28124879000,3442.38517867188,13245833843.5454,1621.24296080247,83346176776.5731,10201.275661831,52491359569.9721,6424.75575422061,16.2199993133545,3437093,56.1013968449146,10.3162621289989,3.88331251906011,16.7311724256663,8070399000,5049003145.28163,,,,,,Catchup
